orient,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon_2.started,polygon.stopped,polygon_2.stopped,grating.started,key_resp.started,grating.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,tilt,participant,session,date,expName,psychopyVersion,frameRate,
0,44,0,88,0,238.67783780000173,239.67813139996724,239.67813139996724,240.1781834999565,240.1781834999565,240.47805189999053,240.47805189999053,down,0,0.32072779996087775,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,44,1,89,1,240.82825139997294,241.82823499996448,241.82823499996448,242.32832999998936,242.32832999998936,242.62788829999045,242.62788829999045,down,1,0.2842572999652475,None,4,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,45,0,90,0,242.92821759998333,243.9279389999574,243.9279389999574,244.42812589998357,244.42812589998357,244.7280305000022,244.7280305000022,up,1,0.2906401999644004,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,45,1,91,1,245.04510719998507,246.04474519996438,246.04474519996438,246.5448206999572,246.5448206999572,246.84453269996447,246.84453269996447,up,1,0.4046416999772191,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,46,0,92,0,247.27803889999632,248.27816119999625,248.27816119999625,248.77796099998523,248.77796099998523,249.07785080000758,249.07785080000758,down,1,0.5759964999742806,None,-3,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,46,1,93,1,249.67815900000278,250.67803959996672,250.67803959996672,251.17829109996092,251.17829109996092,251.4778704000055,251.4778704000055,down,1,0.44783570000436157,None,-3,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,47,0,94,1,251.94483160000527,252.94473149999976,252.94473149999976,253.44481849996373,253.44481849996373,253.74483809998492,253.74483809998492,down,1,0.5299777000327595,None,-4,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,47,1,95,0,254.29474270000355,255.29481489997124,255.29481489997124,255.7945364000043,255.7945364000043,256.0946164999623,256.0946164999623,down,0,0.3738929000101052,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,48,0,96,1,256.49477619997924,257.4948499999591,257.4948499999591,257.9947601999738,257.9947601999738,258.29478769999696,258.29478769999696,up,1,0.4384764999849722,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,48,1,97,0,258.7616232999717,259.7616046000039,259.7616046000039,260.2616973000113,260.2616973000113,260.5613188999705,260.5613188999705,down,1,0.7644364000298083,None,4,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,49,0,98,0,261.34506520000286,262.34493279998424,262.34493279998424,262.84483059996273,262.84483059996273,263.1448321999633,263.1448321999633,up,1,1.8529688999988139,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,49,1,99,1,265.02820850000717,266.0281195999705,266.0281195999705,266.5279768999899,266.5279768999899,266.8281006999896,266.8281006999896,up,1,0.5466735999798402,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,50,0,100,0,267.39476990001276,268.39475979999406,268.39475979999406,268.8948984000017,268.8948984000017,269.1943983999663,269.1943983999663,up,1,0.2602476999745704,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,50,1,101,1,269.4781398999621,270.47798849997343,270.47798849997343,270.9782118999865,270.9782118999865,271.2778257000027,271.2778257000027,down,1,0.253701799956616,None,4,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,51,0,102,1,271.5615402999683,272.5615739999921,272.5615739999921,273.06152809999185,273.06152809999185,273.3612095999997,273.3612095999997,down,1,0.1162260000128299,None,-2,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,51,1,103,0,273.49500980001176,274.49505540000973,274.49505540000973,274.9950078999973,274.9950078999973,275.29502009996213,275.29502009996213,up,1,0.057781799987424165,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,52,0,104,0,275.37801169999875,276.37806680001086,276.37806680001086,276.8780734000029,276.8780734000029,277.17794229998253,277.17794229998253,up,1,0.21895930002210662,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,52,1,105,1,277.4280369000044,278.42814350000117,278.42814350000117,278.9282123000012,278.9282123000012,279.2281033999752,279.2281033999752,down,0,0.39057300001149997,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,53,0,106,0,279.6449239999638,280.6447848000098,280.6447848000098,281.14481099997647,281.14481099997647,281.44436879997374,281.44436879997374,down,1,0.40144210000289604,None,-2,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,53,1,107,1,281.89009659999283,282.8776832000003,282.89441359997727,283.37813049997203,283.37813049997203,283.67794229998253,283.67794229998253,down,1,0.2387948000105098,None,3,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,54,0,108,1,283.9450077000074,284.94483629998285,284.94483629998285,285.44490850000875,285.44490850000875,285.74483229999896,285.74483229999896,down,1,0.37870549998478964,None,-5,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,54,1,109,0,286.1448590999935,287.14476940000895,287.14476940000895,287.644976200012,287.644976200012,287.94478149997303,287.94478149997303,up,0,0.34195989998988807,None,-2,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,55,0,110,0,288.31163959996775,289.31148360000225,289.31148360000225,289.8117160999682,289.8117160999682,290.11163279996254,290.11163279996254,up,1,0.36572520004119724,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,55,1,111,1,290.49505839997437,291.49511899997015,291.49511899997015,291.9948643000098,291.9948643000098,292.2948618999799,292.2948618999799,up,0,0.33459330000914633,None,-5,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,56,0,112,1,292.66138770000543,293.6615238999948,293.6615238999948,294.1614995999844,294.1614995999844,294.4615594999632,294.4615594999632,up,0,0.26029300002846867,None,-4,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
